Seed	Name	Perfection	Vehicle_GunDamage	Vehicle_GunRate
95621	Reinforced Saline Beam	0.0	+1%	
95622	Reinforced Purifier Unit	0.5	+2%	
95623	Efficient Ion Coils	0.5	+2%	
95624	Efficient Hyperthermal Pump	0.5	+2%	
95625	Re-sealed Purifier Unit	0.0	+1%	
95626	Efficient Ion Coils	0.0	+1%	
95627	Reinforced Saline Beam	1.0	+3%	
95628	Uncorroded Hyperthermal Pump	0.25		+2%
95629	Uncorroded Pressure Nozzle	0.5		+3%
95630	Well-Made Purifier Unit	0.25		+2%
95631	Reinforced Sonar Array	1.0	+3%	
95632	Re-sealed Purifier Unit	0.5		+3%
95633	Re-sealed Saline Beam	0.5		+3%
95634	Re-sealed Lux Stabiliser	0.5		+3%
95635	Well-Made Sonic Batteries	0.25		+2%
95636	Well-Made Pressure Nozzle	0.25		+2%
95637	Reinforced Power Array	0.5		+3%
95638	Re-sealed Ion Coils	0.5	+2%	
95639	Well-Made Ion Coils	0.5	+2%	
95640	Well-Made Purifier Unit	0.25		+2%
95641	Reinforced Sonar Array	0.0	+1%	
95642	Re-sealed Saline Beam	0.25		+2%
95643	Efficient Power Array	0.25		+2%
95644	Efficient Liquid Ignitors	0.5		+3%
95645	Efficient Saline Beam	0.5	+2%	
95646	Uncorroded Saline Beam	0.0	+1%	
95647	Uncorroded Hyperthermal Pump	0.75		+4%
95648	Well-Made Saline Beam	0.75		+4%
95649	Well-Made Liquid Ignitors	0.25		+2%
95650	Reinforced Purifier Unit	0.5	+2%	
95651	Reinforced Saline Beam	0.0	+1%	
95652	Uncorroded Sonic Batteries	0.5	+2%	
95653	Efficient Saline Beam	0.5		+3%
95654	Well-Made Pressure Nozzle	0.5		+3%
95655	Efficient Liquid Ignitors	0.0	+1%	
95656	Reinforced Power Array	0.25		+2%
95657	Reinforced Saline Beam	0.75		+4%
95658	Uncorroded Power Array	1.0	+3%	
95659	Reinforced Liquid Ignitors	0.0	+1%	
95660	Uncorroded Power Array	0.25		+2%
95661	Re-sealed Pressure Nozzle	0.25		+2%
95662	Reinforced Pressure Nozzle	0.5	+2%	
95663	Re-sealed Saline Beam	0.0	+1%	
95664	Re-sealed Ion Coils	1.0		+5%
95665	Well-Made Lux Stabiliser	0.25		+2%
95666	Uncorroded Sonic Batteries	0.0	+1%	
95667	Well-Made Lux Stabiliser	0.5		+3%
95668	Re-sealed Power Array	0.25		+2%
95669	Re-sealed Power Array	1.0	+3%	
95670	Well-Made Power Array	1.0		+5%
95671	Re-sealed Lux Stabiliser	0.25		+2%
95672	Reinforced Ion Coils	0.25		+2%
95673	Reinforced Pressure Nozzle	1.0		+5%
95674	Uncorroded Lux Stabiliser	0.5	+2%	
95675	Reinforced Hyperthermal Pump	0.25		+2%
95676	Well-Made Liquid Ignitors	0.25		+2%
95677	Uncorroded Lux Stabiliser	0.5	+2%	
95678	Uncorroded Sonar Array	0.75		+4%
95679	Reinforced Hyperthermal Pump	0.5	+2%	
95680	Efficient Sonic Batteries	0.5		+3%
95681	Re-sealed Sonic Batteries	0.5		+3%
95682	Re-sealed Hyperthermal Pump	0.25		+2%
95683	Re-sealed Sonic Batteries	1.0	+3%	
95684	Well-Made Saline Beam	0.5	+2%	
95685	Re-sealed Purifier Unit	0.25		+2%
95686	Uncorroded Saline Beam	0.5	+2%	
95687	Re-sealed Sonar Array	0.25		+2%
95688	Well-Made Sonar Array	0.5		+3%
95689	Re-sealed Ion Coils	0.25		+2%
95690	Efficient Ion Coils	0.25		+2%
95691	Efficient Hyperthermal Pump	1.0	+3%	
95692	Re-sealed Lux Stabiliser	0.5		+3%
95693	Well-Made Liquid Ignitors	0.5	+2%	
95694	Reinforced Sonic Batteries	1.0		+5%
95695	Uncorroded Sonic Batteries	0.5	+2%	
95696	Well-Made Ion Coils	0.5	+2%	
95697	Re-sealed Liquid Ignitors	0.25		+2%
95698	Well-Made Purifier Unit	0.25		+2%
95699	Reinforced Power Array	0.25		+2%
95700	Reinforced Pressure Nozzle	0.5	+2%	
95701	Re-sealed Lux Stabiliser	0.25		+2%
95702	Re-sealed Lux Stabiliser	0.25		+2%
95703	Uncorroded Purifier Unit	0.5	+2%	
95704	Well-Made Liquid Ignitors	0.5	+2%	
95705	Re-sealed Ion Coils	0.5		+3%
95706	Well-Made Sonic Batteries	0.5	+2%	
95707	Well-Made Lux Stabiliser	0.25		+2%
95708	Well-Made Hyperthermal Pump	0.75		+4%
95709	Uncorroded Sonic Batteries	0.5	+2%	
95710	Well-Made Purifier Unit	0.0	+1%	
95711	Uncorroded Liquid Ignitors	0.5	+2%	
95712	Uncorroded Saline Beam	0.5		+3%
95713	Reinforced Lux Stabiliser	0.5		+3%
95714	Uncorroded Saline Beam	0.5	+2%	
95715	Reinforced Purifier Unit	0.75		+4%
95716	Reinforced Lux Stabiliser	0.0	+1%	
95717	Re-sealed Liquid Ignitors	0.25		+2%
95718	Efficient Sonar Array	0.5	+2%	
95719	Well-Made Saline Beam	1.0		+5%
95720	Re-sealed Ion Coils	0.25		+2%
95721	Reinforced Purifier Unit	0.25		+2%
95722	Uncorroded Saline Beam	1.0	+3%	
95723	Uncorroded Sonic Batteries	1.0	+3%	
95724	Uncorroded Saline Beam	0.0	+1%	
95725	Efficient Lux Stabiliser	0.5	+2%	
95726	Reinforced Ion Coils	0.5	+2%	
95727	Uncorroded Purifier Unit	0.5		+3%
95728	Reinforced Sonic Batteries	1.0	+3%	
95729	Uncorroded Sonar Array	0.5	+2%	
95730	Uncorroded Hyperthermal Pump	1.0		+5%
95731	Efficient Saline Beam	1.0	+3%	
95732	Well-Made Purifier Unit	0.0	+1%	
95733	Reinforced Power Array	0.5		+3%
95734	Reinforced Sonar Array	0.5	+2%	
95735	Re-sealed Pressure Nozzle	0.75		+4%
95736	Reinforced Sonar Array	1.0	+3%	
95737	Well-Made Sonic Batteries	0.5	+2%	
95738	Uncorroded Pressure Nozzle	1.0		+5%
95739	Well-Made Power Array	0.5		+3%
95740	Efficient Lux Stabiliser	0.25		+2%
95741	Re-sealed Saline Beam	0.5	+2%	
95742	Efficient Ion Coils	0.25		+2%
95743	Uncorroded Saline Beam	1.0		+5%
95744	Uncorroded Power Array	0.0	+1%	
95745	Uncorroded Saline Beam	1.0	+3%	
95746	Efficient Pressure Nozzle	1.0	+3%	
95747	Well-Made Sonic Batteries	0.25		+2%
95748	Reinforced Purifier Unit	0.25		+2%
95749	Re-sealed Sonic Batteries	0.0	+1%	
95750	Well-Made Pressure Nozzle	0.5	+2%	
95751	Efficient Liquid Ignitors	0.5	+2%	
95752	Re-sealed Sonar Array	0.5	+2%	
95753	Well-Made Pressure Nozzle	0.25		+2%
95754	Reinforced Sonic Batteries	0.5		+3%
95755	Uncorroded Purifier Unit	0.5	+2%	
95756	Uncorroded Pressure Nozzle	0.0	+1%	
95757	Re-sealed Sonic Batteries	0.5	+2%	
95758	Re-sealed Purifier Unit	0.25		+2%
95759	Reinforced Saline Beam	0.5	+2%	
95760	Reinforced Purifier Unit	1.0	+3%	
95761	Reinforced Purifier Unit	1.0		+5%
95762	Re-sealed Purifier Unit	1.0		+5%
95763	Efficient Purifier Unit	0.0	+1%	
95764	Efficient Lux Stabiliser	0.25		+2%
95765	Reinforced Saline Beam	0.5	+2%	
95766	Reinforced Power Array	1.0	+3%	
95767	Efficient Pressure Nozzle	0.5	+2%	
95768	Well-Made Sonar Array	0.25		+2%
95769	Efficient Lux Stabiliser	1.0		+5%
95770	Well-Made Hyperthermal Pump	1.0		+5%
95771	Efficient Pressure Nozzle	0.0	+1%	
95772	Efficient Pressure Nozzle	0.25		+2%
95773	Uncorroded Saline Beam	0.25		+2%
95774	Reinforced Saline Beam	0.5	+2%	
95775	Re-sealed Sonar Array	0.25		+2%
95776	Re-sealed Hyperthermal Pump	0.5	+2%	
95777	Efficient Lux Stabiliser	0.25		+2%
95778	Uncorroded Purifier Unit	0.5	+2%	
95779	Uncorroded Lux Stabiliser	0.25		+2%
95780	Well-Made Hyperthermal Pump	0.5	+2%	
95781	Efficient Purifier Unit	0.75		+4%
95782	Well-Made Purifier Unit	1.0	+3%	
95783	Uncorroded Sonic Batteries	0.0	+1%	
95784	Re-sealed Ion Coils	0.0	+1%	
95785	Uncorroded Sonar Array	0.25		+2%
95786	Efficient Power Array	1.0	+3%	
95787	Well-Made Lux Stabiliser	0.5	+2%	
95788	Uncorroded Pressure Nozzle	0.0	+1%	
95789	Efficient Purifier Unit	0.0	+1%	
95790	Well-Made Power Array	0.25		+2%
95791	Well-Made Purifier Unit	0.0	+1%	
95792	Well-Made Liquid Ignitors	0.0	+1%	
95793	Uncorroded Hyperthermal Pump	0.25		+2%
95794	Uncorroded Power Array	0.0	+1%	
95795	Uncorroded Purifier Unit	0.75		+4%
95796	Uncorroded Ion Coils	0.5	+2%	
95797	Reinforced Sonic Batteries	0.25		+2%
95798	Well-Made Sonic Batteries	0.0	+1%	
95799	Re-sealed Sonic Batteries	0.75		+4%
95800	Re-sealed Sonic Batteries	0.25		+2%
95801	Efficient Pressure Nozzle	0.25		+2%
95802	Uncorroded Saline Beam	0.25		+2%
95803	Well-Made Sonar Array	0.25		+2%
95804	Re-sealed Lux Stabiliser	0.75		+4%
95805	Reinforced Sonar Array	0.5	+2%	
95806	Re-sealed Sonic Batteries	0.75		+4%
95807	Well-Made Saline Beam	0.25		+2%
95808	Well-Made Purifier Unit	0.5		+3%
95809	Re-sealed Sonic Batteries	0.5		+3%
95810	Well-Made Ion Coils	0.0	+1%	
95811	Uncorroded Pressure Nozzle	0.75		+4%
95812	Reinforced Ion Coils	1.0		+5%
95813	Reinforced Sonic Batteries	1.0		+5%
95814	Uncorroded Purifier Unit	1.0		+5%
95815	Uncorroded Liquid Ignitors	0.5	+2%	
95816	Efficient Power Array	0.0	+1%	
95817	Uncorroded Ion Coils	0.5		+3%
95818	Uncorroded Power Array	0.25		+2%
95819	Efficient Lux Stabiliser	0.0	+1%	
95820	Reinforced Pressure Nozzle	0.5	+2%	
95821	Uncorroded Ion Coils	0.5	+2%	
95822	Reinforced Lux Stabiliser	0.0	+1%	
95823	Uncorroded Sonar Array	0.5		+3%
95824	Efficient Pressure Nozzle	0.5		+3%
95825	Uncorroded Lux Stabiliser	0.5		+3%
95826	Re-sealed Sonar Array	0.25		+2%
95827	Re-sealed Purifier Unit	0.25		+2%
95828	Well-Made Liquid Ignitors	0.5	+2%	
95829	Reinforced Lux Stabiliser	0.5	+2%	
95830	Reinforced Purifier Unit	1.0	+3%	
95831	Well-Made Ion Coils	1.0	+3%	
95832	Well-Made Ion Coils	1.0	+3%	
95833	Well-Made Hyperthermal Pump	0.25		+2%
95834	Uncorroded Liquid Ignitors	0.25		+2%
95835	Efficient Saline Beam	0.25		+2%
95836	Well-Made Purifier Unit	0.25		+2%
95837	Well-Made Power Array	0.25		+2%
95838	Uncorroded Power Array	1.0		+5%
95839	Well-Made Hyperthermal Pump	0.25		+2%
95840	Well-Made Saline Beam	0.0	+1%	
95841	Uncorroded Hyperthermal Pump	0.0	+1%	
95842	Well-Made Ion Coils	0.5		+3%
95843	Re-sealed Pressure Nozzle	0.0	+1%	
95844	Efficient Lux Stabiliser	0.0	+1%	
95845	Well-Made Lux Stabiliser	1.0	+3%	
95846	Well-Made Ion Coils	0.5	+2%	
95847	Efficient Hyperthermal Pump	1.0		+5%
95848	Reinforced Sonar Array	0.25		+2%
95849	Uncorroded Sonic Batteries	0.5		+3%
95850	Uncorroded Lux Stabiliser	0.0	+1%	
95851	Efficient Lux Stabiliser	0.5	+2%	
95852	Re-sealed Purifier Unit	0.25		+2%
95853	Well-Made Saline Beam	0.25		+2%
95854	Uncorroded Sonar Array	0.25		+2%
95855	Reinforced Sonar Array	0.0	+1%	
95856	Re-sealed Purifier Unit	0.5		+3%
95857	Re-sealed Sonic Batteries	0.25		+2%
95858	Re-sealed Sonar Array	0.75		+4%
95859	Re-sealed Saline Beam	1.0	+3%	
95860	Efficient Hyperthermal Pump	0.5	+2%	
95861	Well-Made Lux Stabiliser	1.0		+5%
95862	Uncorroded Saline Beam	0.75		+4%
95863	Efficient Sonic Batteries	0.75		+4%
95864	Uncorroded Power Array	0.25		+2%
95865	Uncorroded Lux Stabiliser	0.25		+2%
95866	Uncorroded Saline Beam	0.75		+4%
95867	Re-sealed Pressure Nozzle	1.0	+3%	
95868	Efficient Liquid Ignitors	0.5	+2%	
95869	Reinforced Sonic Batteries	0.5		+3%
95870	Efficient Sonic Batteries	0.0	+1%	
95871	Reinforced Lux Stabiliser	0.5	+2%	
95872	Reinforced Saline Beam	0.0	+1%	
95873	Reinforced Power Array	0.25		+2%
95874	Reinforced Hyperthermal Pump	0.5	+2%	
95875	Reinforced Sonar Array	0.0	+1%	
95876	Reinforced Lux Stabiliser	1.0		+5%
95877	Well-Made Sonar Array	0.5	+2%	
95878	Uncorroded Purifier Unit	1.0	+3%	
95879	Efficient Ion Coils	0.5		+3%
95880	Efficient Sonar Array	0.5	+2%	
95881	Reinforced Purifier Unit	0.5		+3%
95882	Well-Made Pressure Nozzle	0.0	+1%	
95883	Reinforced Sonic Batteries	0.25		+2%
95884	Efficient Sonic Batteries	0.25		+2%
95885	Uncorroded Pressure Nozzle	0.25		+2%
95886	Well-Made Hyperthermal Pump	0.0	+1%	
95887	Efficient Pressure Nozzle	0.5	+2%	
95888	Reinforced Purifier Unit	0.25		+2%
95889	Re-sealed Sonic Batteries	0.0	+1%	
95890	Efficient Saline Beam	0.25		+2%
95891	Reinforced Ion Coils	1.0	+3%	
95892	Reinforced Sonic Batteries	0.5		+3%
95893	Uncorroded Ion Coils	0.75		+4%
95894	Uncorroded Sonar Array	0.25		+2%
95895	Uncorroded Purifier Unit	0.25		+2%
95896	Well-Made Saline Beam	0.0	+1%	
95897	Uncorroded Purifier Unit	0.5		+3%
95898	Efficient Sonar Array	0.5	+2%	
95899	Efficient Ion Coils	0.5		+3%
95900	Uncorroded Power Array	0.75		+4%
95901	Efficient Ion Coils	0.5	+2%	
95902	Efficient Pressure Nozzle	1.0		+5%
95903	Well-Made Sonar Array	0.0	+1%	
95904	Re-sealed Ion Coils	1.0		+5%
95905	Efficient Lux Stabiliser	0.25		+2%
95906	Efficient Power Array	1.0	+3%	
95907	Well-Made Power Array	0.5	+2%	
95908	Efficient Sonic Batteries	1.0		+5%
95909	Well-Made Power Array	0.25		+2%
95910	Re-sealed Hyperthermal Pump	0.25		+2%
95911	Well-Made Sonar Array	0.0	+1%	
95912	Efficient Lux Stabiliser	0.0	+1%	
95913	Re-sealed Sonar Array	0.5	+2%	
95914	Re-sealed Pressure Nozzle	1.0		+5%
95915	Reinforced Lux Stabiliser	0.5	+2%	
95916	Efficient Hyperthermal Pump	0.5		+3%
95917	Well-Made Hyperthermal Pump	0.5	+2%	
95918	Re-sealed Power Array	0.75		+4%
95919	Reinforced Sonar Array	0.25		+2%
95920	Uncorroded Sonar Array	1.0		+5%
95921	Re-sealed Hyperthermal Pump	0.5		+3%
95922	Uncorroded Power Array	0.25		+2%
95923	Reinforced Lux Stabiliser	0.25		+2%
95924	Efficient Hyperthermal Pump	0.5	+2%	
95925	Well-Made Lux Stabiliser	1.0	+3%	
95926	Uncorroded Pressure Nozzle	0.5	+2%	
95927	Well-Made Liquid Ignitors	0.0	+1%	
95928	Uncorroded Saline Beam	0.25		+2%
95929	Efficient Lux Stabiliser	0.25		+2%
95930	Uncorroded Ion Coils	0.5	+2%	
95931	Re-sealed Power Array	0.25		+2%
95932	Reinforced Power Array	0.5		+3%
95933	Uncorroded Sonic Batteries	0.0	+1%	
95934	Efficient Power Array	0.5		+3%
95935	Re-sealed Liquid Ignitors	1.0	+3%	
95936	Efficient Pressure Nozzle	0.25		+2%
95937	Re-sealed Saline Beam	0.25		+2%
95938	Well-Made Lux Stabiliser	0.25		+2%
95939	Uncorroded Sonic Batteries	0.5	+2%	
95940	Uncorroded Sonar Array	0.0	+1%	
95941	Efficient Liquid Ignitors	0.5	+2%	
95942	Efficient Lux Stabiliser	1.0	+3%	
95943	Efficient Power Array	0.75		+4%
95944	Well-Made Saline Beam	0.5	+2%	
95945	Reinforced Ion Coils	0.0		+1%
95946	Re-sealed Pressure Nozzle	0.5	+2%	
95947	Efficient Purifier Unit	0.5	+2%	
95948	Efficient Saline Beam	0.5		+3%
95949	Uncorroded Saline Beam	1.0	+3%	
95950	Reinforced Sonic Batteries	0.5		+3%
95951	Efficient Sonic Batteries	0.0	+1%	
95952	Re-sealed Sonic Batteries	0.5		+3%
95953	Well-Made Lux Stabiliser	0.5	+2%	
95954	Well-Made Hyperthermal Pump	0.0	+1%	
95955	Well-Made Purifier Unit	0.25		+2%
95956	Well-Made Liquid Ignitors	0.25		+2%
95957	Reinforced Liquid Ignitors	0.75		+4%
95958	Efficient Pressure Nozzle	0.5	+2%	
95959	Re-sealed Lux Stabiliser	0.25		+2%
95960	Well-Made Saline Beam	0.5	+2%	
95961	Reinforced Hyperthermal Pump	0.0	+1%	
95962	Reinforced Hyperthermal Pump	0.75		+4%
95963	Reinforced Liquid Ignitors	0.25		+2%
95964	Efficient Purifier Unit	0.25		+2%
95965	Reinforced Purifier Unit	0.25		+2%
95966	Reinforced Saline Beam	0.5	+2%	
95967	Efficient Ion Coils	0.5	+2%	
95968	Uncorroded Power Array	0.5		+3%
95969	Reinforced Power Array	0.5	+2%	
95970	Uncorroded Lux Stabiliser	0.25		+2%
95971	Efficient Saline Beam	0.0	+1%	
95972	Reinforced Liquid Ignitors	0.25		+2%
95973	Re-sealed Power Array	0.5		+3%
95974	Uncorroded Sonic Batteries	1.0	+3%	
95975	Reinforced Sonic Batteries	0.5		+3%
95976	Uncorroded Purifier Unit	1.0	+3%	
95977	Efficient Purifier Unit	0.5	+2%	
95978	Reinforced Sonic Batteries	0.5	+2%	
95979	Re-sealed Power Array	0.5	+2%	
95980	Efficient Pressure Nozzle	0.25		+2%
95981	Reinforced Power Array	0.5	+2%	
95982	Re-sealed Sonar Array	0.0	+1%	
95983	Uncorroded Hyperthermal Pump	0.25		+2%
95984	Well-Made Saline Beam	1.0		+5%
95985	Well-Made Sonar Array	0.5	+2%	
95986	Efficient Sonar Array	0.25		+2%
95987	Re-sealed Lux Stabiliser	1.0		+5%
95988	Efficient Hyperthermal Pump	0.5	+2%	
95989	Reinforced Sonic Batteries	0.0	+1%	
95990	Re-sealed Pressure Nozzle	0.25		+2%
95991	Reinforced Purifier Unit	0.75		+4%
95992	Reinforced Power Array	0.25		+2%
95993	Well-Made Purifier Unit	0.5	+2%	
95994	Reinforced Sonar Array	0.25		+2%
95995	Re-sealed Ion Coils	0.25		+2%
95996	Reinforced Hyperthermal Pump	0.25		+2%
95997	Re-sealed Sonic Batteries	0.5	+2%	
95998	Well-Made Hyperthermal Pump	0.5		+3%
95999	Reinforced Hyperthermal Pump	1.0	+3%	
96000	Reinforced Purifier Unit	0.5	+2%	
96001	Efficient Sonar Array	0.25		+2%
96002	Reinforced Ion Coils	0.25		+2%
96003	Efficient Hyperthermal Pump	0.5	+2%	
96004	Efficient Purifier Unit	0.5		+3%
96005	Well-Made Sonar Array	0.25		+2%
96006	Efficient Saline Beam	0.0	+1%	
96007	Well-Made Hyperthermal Pump	0.25		+2%
96008	Efficient Saline Beam	0.5	+2%	
96009	Reinforced Lux Stabiliser	0.25		+2%
96010	Uncorroded Hyperthermal Pump	0.75		+4%
96011	Efficient Sonar Array	0.5		+3%
96012	Well-Made Ion Coils	0.25		+2%
96013	Well-Made Power Array	1.0	+3%	
96014	Uncorroded Ion Coils	0.5	+2%	
96015	Reinforced Saline Beam	0.25		+2%
96016	Re-sealed Ion Coils	0.0	+1%	
96017	Efficient Hyperthermal Pump	0.5	+2%	
96018	Re-sealed Hyperthermal Pump	0.0	+1%	
96019	Efficient Purifier Unit	1.0	+3%	
96020	Re-sealed Pressure Nozzle	0.0	+1%	
96021	Re-sealed Purifier Unit	0.75		+4%
96022	Well-Made Purifier Unit	0.5	+2%	
96023	Well-Made Saline Beam	0.5	+2%	
96024	Efficient Ion Coils	0.25		+2%
96025	Reinforced Saline Beam	0.0	+1%	
96026	Uncorroded Hyperthermal Pump	0.25		+2%
96027	Well-Made Lux Stabiliser	0.25		+2%
96028	Uncorroded Purifier Unit	0.25		+2%
96029	Reinforced Sonar Array	0.5	+2%	
96030	Efficient Sonic Batteries	1.0	+3%	
96031	Re-sealed Liquid Ignitors	0.5	+2%	
96032	Re-sealed Hyperthermal Pump	1.0	+3%	
96033	Uncorroded Liquid Ignitors	0.0	+1%	
96034	Reinforced Lux Stabiliser	0.0	+1%	
96035	Re-sealed Hyperthermal Pump	0.0	+1%	
96036	Uncorroded Ion Coils	0.25		+2%
96037	Re-sealed Pressure Nozzle	1.0	+3%	
96038	Re-sealed Liquid Ignitors	0.25		+2%
96039	Reinforced Pressure Nozzle	0.25		+2%
96040	Re-sealed Sonar Array	0.25		+2%
96041	Well-Made Purifier Unit	0.5	+2%	
96042	Efficient Purifier Unit	1.0		+5%
96043	Well-Made Sonar Array	1.0	+3%	
96044	Well-Made Sonic Batteries	0.25		+2%
96045	Re-sealed Ion Coils	0.5		+3%
96046	Well-Made Sonic Batteries	0.0	+1%	
96047	Re-sealed Pressure Nozzle	0.25		+2%
96048	Re-sealed Purifier Unit	1.0		+5%
96049	Re-sealed Ion Coils	1.0	+3%	
96050	Efficient Purifier Unit	0.5		+3%
96051	Efficient Lux Stabiliser	1.0		+5%
96052	Well-Made Sonar Array	0.5	+2%	
96053	Re-sealed Purifier Unit	0.25		+2%
96054	Reinforced Ion Coils	0.5	+2%	
96055	Uncorroded Lux Stabiliser	0.25		+2%
96056	Well-Made Hyperthermal Pump	0.75		+4%
96057	Well-Made Saline Beam	0.5	+2%	
96058	Uncorroded Lux Stabiliser	0.0	+1%	
96059	Reinforced Sonar Array	0.5	+2%	
96060	Well-Made Ion Coils	0.5	+2%	
96061	Efficient Power Array	1.0	+3%	
96062	Reinforced Ion Coils	0.5	+2%	
96063	Re-sealed Liquid Ignitors	0.5	+2%	
96064	Re-sealed Ion Coils	0.25		+2%
96065	Efficient Power Array	0.0	+1%	
96066	Re-sealed Liquid Ignitors	0.25		+2%
96067	Uncorroded Sonic Batteries	0.75		+4%
96068	Efficient Saline Beam	0.5	+2%	
96069	Re-sealed Sonic Batteries	0.0	+1%	
96070	Re-sealed Lux Stabiliser	0.5	+2%	
96071	Re-sealed Sonar Array	0.25		+2%
96072	Reinforced Lux Stabiliser	1.0		+5%
96073	Efficient Ion Coils	0.5		+3%
96074	Reinforced Sonic Batteries	0.0	+1%	
96075	Uncorroded Hyperthermal Pump	0.0	+1%	
96076	Uncorroded Power Array	0.5		+3%
96077	Efficient Liquid Ignitors	1.0	+3%	
96078	Efficient Power Array	1.0		+5%
96079	Reinforced Sonic Batteries	0.75		+4%
96080	Reinforced Saline Beam	0.5	+2%	
96081	Reinforced Purifier Unit	0.75		+4%
96082	Reinforced Power Array	1.0	+3%	
96083	Uncorroded Sonar Array	1.0	+3%	
96084	Well-Made Saline Beam	0.0	+1%	
96085	Well-Made Liquid Ignitors	0.25		+2%
96086	Reinforced Lux Stabiliser	0.5	+2%	
96087	Re-sealed Lux Stabiliser	0.5		+3%
96088	Uncorroded Power Array	0.5		+3%
96089	Well-Made Hyperthermal Pump	0.25		+2%
96090	Efficient Sonar Array	0.25		+2%
96091	Efficient Liquid Ignitors	0.75		+4%
96092	Re-sealed Liquid Ignitors	0.5	+2%	
96093	Re-sealed Power Array	0.5		+3%
96094	Well-Made Sonar Array	0.25		+2%
96095	Uncorroded Ion Coils	0.25		+2%
96096	Well-Made Hyperthermal Pump	0.25		+2%
96097	Efficient Sonar Array	0.25		+2%
96098	Reinforced Ion Coils	0.25		+2%
96099	Re-sealed Pressure Nozzle	0.5		+3%
96100	Re-sealed Power Array	0.5	+2%	
96101	Uncorroded Power Array	1.0		+5%
96102	Efficient Liquid Ignitors	0.5	+2%	
96103	Reinforced Ion Coils	0.5	+2%	
96104	Re-sealed Sonar Array	0.0	+1%	
96105	Uncorroded Liquid Ignitors	1.0		+5%
96106	Reinforced Sonic Batteries	1.0	+3%	
96107	Reinforced Liquid Ignitors	0.0	+1%	
96108	Uncorroded Saline Beam	0.5	+2%	
96109	Well-Made Pressure Nozzle	0.5	+2%	
96110	Reinforced Liquid Ignitors	0.75		+4%
96111	Re-sealed Sonic Batteries	0.5	+2%	
96112	Uncorroded Ion Coils	1.0	+3%	
96113	Reinforced Purifier Unit	0.0	+1%	
96114	Efficient Saline Beam	0.5		+3%
96115	Reinforced Liquid Ignitors	0.0	+1%	
96116	Efficient Pressure Nozzle	0.5	+2%	
96117	Re-sealed Ion Coils	0.75		+4%
96118	Re-sealed Purifier Unit	0.25		+2%
96119	Reinforced Purifier Unit	0.0	+1%	
96120	Efficient Pressure Nozzle	0.25		+2%
96121	Reinforced Power Array	0.25		+2%
96122	Re-sealed Saline Beam	0.25		+2%
96123	Well-Made Purifier Unit	0.0	+1%	
96124	Reinforced Liquid Ignitors	1.0	+3%	
96125	Re-sealed Saline Beam	0.25		+2%
96126	Reinforced Sonic Batteries	1.0	+3%	
96127	Reinforced Sonar Array	0.5	+2%	
96128	Uncorroded Ion Coils	0.25		+2%
96129	Uncorroded Power Array	0.25		+2%
96130	Well-Made Liquid Ignitors	0.5		+3%
96131	Well-Made Ion Coils	0.75		+4%
96132	Re-sealed Lux Stabiliser	1.0	+3%	
96133	Uncorroded Hyperthermal Pump	0.5	+2%	
96134	Uncorroded Hyperthermal Pump	0.0	+1%	
96135	Well-Made Lux Stabiliser	0.5		+3%
96136	Re-sealed Sonar Array	0.5	+2%	
96137	Efficient Lux Stabiliser	0.25		+2%
96138	Re-sealed Ion Coils	0.5	+2%	
96139	Reinforced Purifier Unit	0.0	+1%	
96140	Well-Made Pressure Nozzle	0.5	+2%	
96141	Re-sealed Sonar Array	0.75		+4%
96142	Well-Made Sonic Batteries	0.25		+2%
96143	Re-sealed Power Array	1.0	+3%	
96144	Well-Made Ion Coils	0.5		+3%
96145	Reinforced Purifier Unit	0.5		+3%
96146	Efficient Purifier Unit	0.0	+1%	
96147	Well-Made Power Array	0.5	+2%	
96148	Reinforced Lux Stabiliser	1.0	+3%	
96149	Uncorroded Ion Coils	0.25		+2%
96150	Uncorroded Sonar Array	0.25		+2%
96151	Efficient Sonic Batteries	1.0		+5%
96152	Efficient Hyperthermal Pump	1.0	+3%	
96153	Uncorroded Lux Stabiliser	0.75		+4%
96154	Efficient Hyperthermal Pump	0.5	+2%	
96155	Uncorroded Hyperthermal Pump	0.25		+2%
96156	Well-Made Purifier Unit	0.75		+4%
96157	Reinforced Sonic Batteries	0.25		+2%
96158	Re-sealed Lux Stabiliser	0.5		+3%
96159	Efficient Ion Coils	0.25		+2%
96160	Reinforced Liquid Ignitors	1.0	+3%	
96161	Uncorroded Sonar Array	0.5	+2%	
96162	Uncorroded Liquid Ignitors	0.0	+1%	
96163	Well-Made Lux Stabiliser	0.25		+2%
96164	Re-sealed Sonic Batteries	0.0	+1%	
96165	Reinforced Purifier Unit	0.0	+1%	
96166	Well-Made Sonar Array	0.5	+2%	
96167	Well-Made Liquid Ignitors	0.0	+1%	
96168	Reinforced Lux Stabiliser	0.25		+2%
96169	Re-sealed Sonar Array	0.75		+4%
